Length,Width,Price_Eur,N. views last 7d,Year Built,clusters,cluster,F1
0.021923277,-0.018876049,0.023966802819845104,-0.286167971,0.9195132406798204,0,Light pink,4726
-0.036436633,0.038883786,-0.119924316,-0.286167971,0.187274003,0,Light pink,4727
0.28037430684283193,0.25342031975479373,-0.13448502,-0.286167971,-0.667005108,1,Pink,4728
0.6638822871520076,0.7815102478505865,-0.052721066,-0.286167971,0.43135374884600414,2,Purple,4729
1.1557729575485591,0.8557728939890573,-0.071761987,-0.286167971,-0.300885489,2,Purple,4730
-0.886823894,-0.852267967,-0.169699523,-0.286167971,0.8584933042005933,0,Light pink,4731
-0.915170136,-0.951284829,-0.165473559,-0.286167971,0.9195132406798204,0,Light pink,4732
-0.119807933,0.12139783773084581,-0.115817451,-0.286167971,0.3703338123667771,0,Light pink,4733
-0.845138244,-0.959536234,-0.170140078,-0.286167971,0.6754334947629123,0,Light pink,4734
-0.206514086,0.080140812,-0.128884749,-0.286167971,0.24829393940832303,0,Light pink,4735
-0.234860328,-0.043630265,-0.086008702,-0.286167971,0.9195132406798204,0,Light pink,4736
1.285832186,4.907212811098968,0.6420858686286116,-0.286167971,0.6754334947629123,2,Purple,4737
-0.686732774,-0.786256726,-0.15867819,-0.286167971,0.4923736853252312,0,Light pink,4738
0.2637000468293896,0.080140812,-0.160992969,-0.286167971,-2.00944371,1,Pink,4739
0.7906066632541703,1.1115664529104572,0.016722292472542193,-0.286167971,0.187274003,2,Purple,4740
0.42877522096246934,0.6164821453206512,0.04285689,-0.286167971,0.7974733677213663,2,Purple,4741
0.15865220874470215,0.24516891462829715,-0.071015284,-0.286167971,0.6754334947629123,0,Light pink,4742
-0.670058514,-0.637731434,-0.164539807,-0.286167971,0.43135374884600414,0,Light pink,4743
-0.269876274,-0.08488729,-0.134858371,-0.286167971,-0.361905425,0,Light pink,4744
0.6472080271385652,0.7815102478505865,-0.015385927,-0.286167971,0.4923736853252312,2,Purple,4745
0.7572581432272856,-0.37368647,-0.155206022,-0.286167971,-4.755340852,1,Pink,4746
-0.786778334,-1.281341034,2.4360168904885184,-0.286167971,0.8584933042005933,0,Light pink,4747
-0.29655509,-0.150898531,-0.099016638,-0.286167971,0.9195132406798204,0,Light pink,4748
0.5805109870847954,0.7815102478505865,0.063391216,-0.286167971,0.7364534312421392,2,Purple,4749
-0.560008398,-0.472703331,-0.158006157,-0.286167971,0.3703338123667771,0,Light pink,4750
0.6071898031063033,1.012549591392496,-0.134858371,-0.286167971,-0.789044981,2,Purple,4751
-0.433284022,-0.464451926,-0.140932798,-0.286167971,0.9805331771590474,0,Light pink,4752
-0.286550534,-0.456200521,-0.142698751,-0.286167971,0.004214193,0,Light pink,4753
-0.198176956,-0.192155557,-0.074786133,-0.286167971,0.9195132406798204,0,Light pink,4754
-0.803452594,-1.462871947,-0.166070547,-0.286167971,0.9195132406798204,0,Light pink,4755
-0.119807933,-0.456200521,-0.132618263,-0.286167971,0.004214193,0,Light pink,4756
-0.119807933,-0.456200521,-0.151472508,-0.286167971,-0.300885489,0,Light pink,4757
-0.086459413,0.047135191592374705,-0.148672373,-0.286167971,0.12625406644986897,0,Light pink,4758
-0.369921834,-0.249915393,-0.155019346,-0.286167971,0.06523413,0,Light pink,4759
-0.678395644,-0.868770777,-0.15468333,-0.286167971,0.7974733677213663,0,Light pink,4760
0.9273355953643982,0.8640242991155539,-0.11432437,-0.286167971,-0.239865552,2,Purple,4761
2.9982786890339477,2.910372770486751,1.8741454515032558,-0.286167971,0.4923736853252312,2,Purple,4762
-0.603361474,-0.538714572,-0.166219888,-0.286167971,-0.117825679,0,Light pink,4763
1.2041283115875425,1.0290524016454892,0.4143415214911774,-0.286167971,0.6144135582836853,2,Purple,4764
-0.311561924,-0.472703331,-0.136351777,-0.286167971,0.7974733677213663,0,Light pink,4765
0.6155269331130246,0.5504709043086771,-0.095283124,-0.286167971,-0.056805743,2,Purple,4766
1.4892581578174076,1.2518403400609022,0.026056077,-0.286167971,0.06523413,2,Purple,4767
0.25036063881863563,0.5422194991821805,-0.106483666,-0.286167971,0.3703338123667771,2,Purple,4768
-1.036892234,-1.083307311,-0.170364088,-0.286167971,0.8584933042005933,0,Light pink,4769
1.1157547335162974,1.1115664529104572,-0.018746089,-0.286167971,0.06523413,2,Purple,4770
0.8272900352837435,0.7815102478505865,-0.041184508,-0.286167971,0.24829393940832303,2,Purple,4771
-0.249867162,-0.167401342,-0.140085291,-0.292616768,0.5533936218044582,0,Light pink,4772
1.1224244375216743,0.6164821453206512,-0.061681499,-0.292616768,0.187274003,2,Purple,4773
0.43044264696381385,0.5339680940556839,-0.097149881,-0.292616768,0.187274003,2,Purple,4774
-0.259871718,-0.307675229,-0.132618263,-0.292616768,0.187274003,0,Light pink,4775
1.0207114514396756,1.1940805041754246,-0.104616909,-0.292616768,-0.117825679,2,Purple,4776
-0.276545978,-0.200406962,-0.12365783,-0.292616768,0.6144135582836853,0,Light pink,4777
0.035262684645228144,-0.043630265,-0.13448502,-0.292616768,0.12625406644986897,0,Light pink,4778
-0.203179234,-0.167401342,-0.146805616,-0.292616768,0.187274003,0,Light pink,4779
0.018588424631785776,0.2286661043753036,-0.13448502,-0.292616768,-0.117825679,0,Light pink,4780
0.23868865680922585,0.14615205311033594,-0.132618263,-0.292616768,-0.239865552,0,Light pink,4781
0.3687478849140767,0.4514540427907158,-0.017529711,-0.292616768,0.9195132406798204,2,Purple,4782
-0.476637098,-0.794508131,-0.164763818,-0.292616768,-0.300885489,0,Light pink,4783
0.11363170670840765,0.12139783773084581,-0.156889837,-0.292616768,-1.338224409,1,Pink,4784
-0.486641654,-0.299423824,-0.155766049,-0.292616768,0.24829393940832303,0,Light pink,4785
0.6888936771721713,1.012549591392496,-0.061681499,-0.292616768,0.24829393940832303,2,Purple,4786
-0.716746442,-0.835765157,-0.154272644,-0.292616768,0.7974733677213663,0,Light pink,4787
0.23035152680250454,0.5752251196881675,-0.112457288,-0.292616768,-0.361905425,2,Purple,4788
-0.073120005,-0.167401342,-0.123284478,-0.292616768,0.24829393940832303,0,Light pink,4789
-0.581684936,-0.670737054,-0.087816096,-0.292616768,0.8584933042005933,0,Light pink,4790
-0.294887664,-0.167401342,-0.148896384,-0.292616768,0.12625406644986897,0,Light pink,4791
-0.78844576,-0.654234244,-0.169867531,-0.292616768,-0.178845616,0,Light pink,4792
-0.203179234,-0.126144316,-0.169393375,-0.292616768,-1.765363964,1,Pink,4793
2.8982331289532928,2.638076401312358,1.8368103126282667,-0.292616768,0.6754334947629123,2,Purple,4794
-0.023097225,0.352437181,-0.149792427,-0.292616768,-0.667005108,1,Pink,4795
-0.670058514,-0.37368647,-0.157334125,-0.292616768,0.9195132406798204,0,Light pink,4796
-0.693402478,-0.794508131,-0.162490108,-0.292616768,0.06523413,0,Light pink,4797
-0.294887664,-0.159149937,-0.151285832,-0.292616768,0.24829393940832303,0,Light pink,4798
-0.95518836,-1.108061526,-0.162486747,-0.292616768,0.8584933042005933,0,Light pink,4799
-0.953520934,-1.281341034,0.6534880200410333,-0.292616768,0.9195132406798204,0,Light pink,4800
-0.469967394,-0.472703331,-0.160992969,-0.292616768,-0.850064917,1,Pink,4801
-0.286550534,-0.456200521,-0.158939536,-0.292616768,-0.239865552,0,Light pink,4802
-0.441621152,-0.464451926,-0.143818805,-0.292616768,0.7364534312421392,0,Light pink,4803
-0.129812489,0.3359343710197614,-0.13448502,-0.292616768,-1.216184536,1,Pink,4804
1.2791624816480334,1.185829099048928,0.10035300355251806,-0.292616768,0.3703338123667771,2,Purple,4805
-0.226523198,-0.167401342,-0.153152589,-0.292616768,-0.117825679,0,Light pink,4806
1.4308982477703593,1.0785608324044702,-0.039280416,-0.292616768,-0.117825679,2,Purple,4807
-1.282003856,-1.462871947,-0.173780254,-0.292616768,0.24829393940832303,0,Light pink,4808
-1.028555104,-1.042050285,-0.169580424,-0.292616768,0.8584933042005933,0,Light pink,4809
0.4771305750014525,0.8145158683565736,-0.146058913,-0.292616768,-0.850064917,2,Purple,4810
0.5454950410565664,1.1940805041754246,-0.125151235,-0.292616768,0.9195132406798204,2,Purple,4811
1.1307615675283957,1.3178515810728764,0.5733892130986314,-0.292616768,0.9195132406798204,2,Purple,4812
0.033595258643883935,0.27817453513428425,-0.112083937,-0.292616768,0.187274003,0,Light pink,4813
0.7472535872192198,0.7402532222181029,-0.031813388,-0.292616768,0.12625406644986897,2,Purple,4814
0.9890303574141348,0.8557728939890573,-0.112085803,-0.292616768,-0.483945298,2,Purple,4815
0.23368637880519294,0.25342031975479373,-0.131124857,-0.292616768,0.187274003,0,Light pink,4816
0.5438276150552223,1.0290524016454892,0.022322563303790576,-0.292616768,0.4923736853252312,2,Purple,4817
0.38375471892617485,0.7650074375975934,-0.076615555,-0.292616768,0.30931387588755005,2,Purple,4818
0.25036063881863563,0.7072476017121159,-0.019119441,-0.292616768,0.6754334947629123,2,Purple,4819
-0.063115449,-0.05188167,-0.140085291,-0.299065565,0.187274003,0,Light pink,4820
-0.536664434,-0.35718366,-0.149605751,-0.299065565,0.6754334947629123,0,Light pink,4821
-1.287006134,-1.281341034,0.34433066907279763,-0.299065565,0.9195132406798204,0,Light pink,4822
-0.236527754,-0.332429444,-0.167153266,-0.299065565,-1.704344028,1,Pink,4823
0.5805109870847954,0.7815102478505865,0.072725001,-0.299065565,0.7364534312421392,2,Purple,4824
-0.106468525,-0.126144316,-0.121644346,-0.299065565,0.9195132406798204,0,Light pink,4825
-0.068117727,0.179157674,-0.127391344,-0.299065565,0.24829393940832303,0,Light pink,4826
-0.119807933,-0.456200521,-0.117684207,-0.299065565,0.12625406644986897,0,Light pink,4827
1.757713744033831,1.5241367092352953,0.23139934100373025,-0.299065565,0.30931387588755005,2,Purple,4828
-0.044773763,-0.249915393,-0.127017992,-0.299065565,-0.178845616,0,Light pink,4829
0.3504061988992901,0.4184484222847287,0.11224051177031462,-0.299065565,0.9195132406798204,2,Purple,4830
0.2970485668562743,0.5339680940556839,-0.045254038,-0.299065565,0.6754334947629123,2,Purple,4831
-0.770104074,-0.868770777,-0.166611907,-0.299065565,0.9195132406798204,0,Light pink,4832
-0.886823894,-0.868770777,-0.148299021,-0.299065565,0.6144135582836853,0,Light pink,4833
-0.361584704,-0.249915393,-0.167003926,-0.299065565,-1.643324091,1,Pink,4834
-0.703407034,-0.538714572,-0.170326753,-0.299065565,-0.97210479,1,Pink,4835
0.2270166747998161,0.6164821453206512,-0.151289566,-0.299065565,-1.1551646,1,Pink,4836
-0.873484486,-0.844016562,-0.169318705,-0.299065565,0.9195132406798204,0,Light pink,4837
-0.353247574,-0.291172419,-0.164726482,-0.299065565,-1.887403837,1,Pink,4838
-0.003088113,0.4184484222847287,-0.125151235,-0.299065565,-1.460264282,1,Pink,4839
0.18032874676217742,-0.043630265,-0.164726482,-0.299065565,-0.789044981,1,Pink,4840
-0.023097225,0.5834765248146642,-0.155019346,-0.299065565,-0.850064917,1,Pink,4841
0.5805109870847954,0.6329849555736451,0.021949211915040685,-0.299065565,0.5533936218044582,2,Purple,4842
0.3520736249006343,0.7072476017121159,-0.100883768,-0.299065565,0.3703338123667771,2,Purple,4843
0.7305793272057777,0.4514540427907158,0.064308354,-0.299065565,0.7364534312421392,2,Purple,4844
-0.053110893,-0.08488729,-0.106483666,-0.299065565,0.24829393940832303,0,Light pink,4845
2.269613526446513,2.4317912731499387,0.11935658923988757,-0.299065565,-0.361905425,2,Purple,4846
-0.970195194,-0.885273588,-0.172977548,-0.299065565,0.6144135582836853,0,Light pink,4847
-0.786778334,-1.281341034,2.3218236347254764,-0.299065565,0.9195132406798204,0,Light pink,4848
-0.836801114,-0.910027803,-0.163647497,-0.299065565,0.9195132406798204,0,Light pink,4849
0.8639734073133166,1.1280692631634506,-0.138965237,-0.299065565,-0.667005108,2,Purple,4850
0.43044264696381385,0.8640242991155539,-0.10499026,-0.299065565,-0.117825679,2,Purple,4851
1.1057501775082321,1.1363206682899472,0.29878926667308575,-0.299065565,0.8584933042005933,2,Purple,4852
-0.319899054,-0.381937875,-0.142325399,-0.299065565,0.004214193,0,Light pink,4853
-0.686732774,-0.868770777,-0.141989383,-0.299065565,0.9195132406798204,0,Light pink,4854
-0.901830728,-0.852267967,-0.159163547,-0.299065565,0.9195132406798204,0,Light pink,4855
2.364656808523135,2.118237878343062,-0.074748798,-0.299065565,-0.544965235,2,Purple,4856
-0.15482388,0.25342031975479373,-0.143818805,-0.299065565,0.06523413,0,Light pink,4857
-0.478304524,-0.126144316,-0.162486374,-0.299065565,-0.544965235,1,Pink,4858
-0.058113171,-0.010624644,-0.086763245,-0.299065565,0.9195132406798204,0,Light pink,4859
-0.62170316,-0.414943495,-0.160992969,-0.299065565,0.12625406644986897,0,Light pink,4860
0.3203925308750938,0.32768296589326484,-0.115817451,-0.299065565,0.06523413,2,Purple,4861
-0.153156454,-0.08488729,-0.160619617,-0.299065565,0.004214193,0,Light pink,4862
-0.303224794,0.2286661043753036,-0.13448502,-0.299065565,0.24829393940832303,0,Light pink,4863
0.29538114085493006,0.5092138786761934,-0.112083937,-0.299065565,0.06523413,2,Purple,4864
-0.736755554,-1.03379888,-0.145816235,-0.299065565,0.9195132406798204,0,Light pink,4865
-0.186504974,-0.043630265,-0.141952048,-0.299065565,-0.422925362,0,Light pink,4866
1.7310349280123232,1.548890924614785,-0.011279062,-0.299065565,-0.239865552,2,Purple,4867
-0.743425258,-0.794508131,-0.14344732,-0.299065565,0.7364534312421392,0,Light pink,4868
-0.014760095,0.071889407,-0.08341055,-0.299065565,0.9195132406798204,0,Light pink,4869
1.2141328675956078,1.4003656323378437,-0.142325399,-0.299065565,-1.1551646,2,Purple,4870
1.3975497277434747,1.1940805041754246,-0.067655121,-0.299065565,-1.948423774,2,Purple,4871
0.21367726678906215,0.6577391709531348,-0.108723774,-0.305514362,-0.300885489,2,Purple,4872
-0.183170122,0.17090626848982604,-0.148429694,-0.305514362,-0.483945298,1,Pink,4873
3.1433447511508965,2.803104503842293,1.6884031356001843,-0.305514362,0.7974733677213663,2,Purple,4874
0.42544036895978093,0.5752251196881675,-0.146432264,-0.305514362,-0.544965235,2,Purple,4875
-0.843470818,-0.753251106,-0.169953402,-0.305514362,0.12625406644986897,0,Light pink,4876
0.36041075490735563,0.5752251196881675,-0.048614201,-0.305514362,0.5533936218044582,2,Purple,4877
0.47212829699741987,0.6659905760796322,-0.048614201,-0.305514362,0.30931387588755005,2,Purple,4878
-0.16316101,0.10489502747785227,-0.146058913,-0.305514362,0.06523413,0,Light pink,4879
1.559290049873866,1.2600917451873987,0.3770063826161882,-0.305514362,0.4923736853252312,2,Purple,4880
0.6638822871520076,0.5504709043086771,-0.060188094,-0.305514362,0.004214193,2,Purple,4881
0.6221966371184015,0.6907447914591219,-0.062054851,-0.305514362,0.187274003,2,Purple,4882
-0.40493778,-0.315926634,-0.149792427,-0.305514362,0.004214193,0,Light pink,4883
-0.219853494,-0.37368647,-0.076615555,-0.305514362,0.6144135582836853,0,Light pink,4884
0.4804654270041409,0.6164821453206512,0.044350295,-0.305514362,0.5533936218044582,2,Purple,4885
2.5480736686710017,2.184249119355036,0.1753966326912464,-0.305514362,0.187274003,2,Purple,4886
0.046934667,0.080140812,-0.157072779,-0.305514362,-0.789044981,1,Pink,4887
-0.423279466,-0.37368647,-0.162859726,-0.305514362,-0.056805743,0,Light pink,4888
0.5488298930592549,0.6329849555736451,-0.106483666,-0.305514362,0.187274003,2,Purple,4889
-0.786778334,-1.281341034,-0.166257223,-0.305514362,0.12625406644986897,0,Light pink,4890
0.2737046028374548,0.5009624735496968,-0.093416367,-0.305514362,0.43135374884600414,2,Purple,4891
-0.286550534,-0.414943495,-0.16812398,-0.305514362,-1.521284218,1,Pink,4892
-0.608363752,-0.794508131,-0.127764695,-0.305514362,0.6754334947629123,0,Light pink,4893
0.5471624670579107,0.3689399915257485,-0.097149881,-0.305514362,-0.422925362,2,Purple,4894
1.5709620318832758,1.2518403400609022,0.003654994,-0.305514362,0.004214193,2,Purple,4895
-0.28821796,-0.018876049,-0.090541562,-0.305514362,0.8584933042005933,0,Light pink,4896
1.8811032681333049,1.771678863030198,-0.087816096,-0.305514362,-0.97210479,2,Purple,4897
-0.68006307,-0.67898846,-0.15744613,-0.305514362,0.8584933042005933,0,Light pink,4898
-0.038104059,0.6659905760796322,-0.142064053,-0.305514362,0.9195132406798204,0,Light pink,4899
0.4387797769705349,0.3606885863992519,-0.093227265,-0.305514362,0.24829393940832303,2,Purple,4900
-0.45496056,-0.497457547,-0.165099834,-0.305514362,-0.056805743,0,Light pink,4901
-0.066450301,0.071889407,-0.081095771,-0.305514362,0.7974733677213663,0,Light pink,4902
0.7472535872192198,0.8640242991155539,-0.063548256,-0.305514362,-0.056805743,2,Purple,4903
-0.953520934,-0.645982839,-0.143818805,-0.305514362,0.8584933042005933,0,Light pink,4904
0.1953355807742756,0.4184484222847287,-0.140634117,-0.305514362,-0.300885489,2,Purple,4905
0.1253036887178174,0.28642594026078083,-0.128884749,-0.305514362,0.004214193,0,Light pink,4906
-0.023097225,0.17090626848982604,-0.135453307,-0.305514362,-0.178845616,0,Light pink,4907
4.715727470418517,3.0588980627636926,1.520581686357108,-0.305514362,0.3703338123667771,2,Purple,4908
-0.286550534,-0.291172419,-0.172753537,-0.305514362,-1.765363964,1,Pink,4909
-0.236527754,-0.043630265,-0.151285832,-0.305514362,-0.056805743,0,Light pink,4910
-0.286550534,0.2039118889958131,-0.142325399,-0.305514362,-0.056805743,0,Light pink,4911
1.1057501775082321,1.0950636426574634,0.14366176464750555,-0.305514362,0.6144135582836853,2,Purple,4912
-0.820126854,-0.992541854,-0.165734531,-0.305514362,0.9195132406798204,0,Light pink,4913
1.0473902674611835,0.979543971,-0.106110314,-0.305514362,-0.850064917,2,Purple,4914
-0.870149634,-1.042050285,-0.173070886,-0.305514362,0.7974733677213663,0,Light pink,4915
-0.086459413,-0.126144316,-0.147738994,-0.305514362,-0.422925362,0,Light pink,4916
-0.203179234,0.038883786,-0.155019346,-0.305514362,-0.056805743,0,Light pink,4917
-0.203179234,-0.37368647,-0.155019346,-0.305514362,0.187274003,0,Light pink,4918
0.13030596672185002,0.7815102478505865,-0.112457288,-0.305514362,0.7364534312421392,2,Purple,4919
-0.036436633,0.24516891462829715,-0.132618263,-0.305514362,-0.117825679,0,Light pink,4920
-0.42994917,-0.439697711,-0.164539807,-0.305514362,-0.361905425,0,Light pink,4921
-0.708409312,-0.852267967,-0.156886103,-0.305514362,0.7974733677213663,0,Light pink,4922
0.046934667,0.038883786,-0.164539807,-0.305514362,-2.436583266,1,Pink,4923
-0.761766944,-0.835765157,-0.143594794,-0.305514362,0.9805331771590474,0,Light pink,4924
1.6476636279451111,1.5241367092352953,-0.005678791,-0.305514362,-0.178845616,2,Purple,4925
-0.119807933,0.038883786,-0.143818805,-0.305514362,-1.216184536,1,Pink,4926
-0.119807933,-0.291172419,-0.153152589,-0.305514362,0.06523413,0,Light pink,4927
-0.381593816,-0.332429444,-0.125151235,-0.305514362,0.7974733677213663,0,Light pink,4928
1.1791169215673785,0.6247335504471477,-0.155952725,-0.305514362,-1.582304155,1,Pink,4929
0.4971396870175833,0.7402532222181029,-0.007545548,-0.305514362,0.30931387588755005,2,Purple,4930
-1.070240754,-1.314346654,-0.173724251,-0.305514362,0.7974733677213663,0,Light pink,4931
0.28037430684283193,0.5339680940556839,-0.139151912,-0.311963158,-0.483945298,2,Purple,4932
1.3792080417286876,1.4498740630968239,-0.015012576,-0.311963158,0.12625406644986897,2,Purple,4933
0.030260406641195524,0.12139783773084581,-0.142138723,-0.311963158,-0.422925362,1,Pink,4934
0.912328761,0.9465383503805219,0.040990132741285185,-0.311963158,0.187274003,2,Purple,4935
-0.570012954,-0.703742675,-0.173313564,-0.311963158,-1.643324091,1,Pink,4936
0.6672171391546963,0.6412363607001417,-0.100883395,-0.311963158,-0.056805743,2,Purple,4937
0.046934667,0.2369175095018002,-0.163233077,-0.311963158,-1.765363964,1,Pink,4938
0.038597536647916555,0.5422194991821805,-0.052721066,-0.311963158,0.6144135582836853,2,Purple,4939
0.823955183,0.9877953760130056,0.074591758,-0.311963158,0.5533936218044582,2,Purple,4940
2.874889164934473,2.497802514161913,2.4715076735030834,-0.311963158,0.9195132406798204,2,Purple,4941
0.046934667,-0.456200521,-0.106521001,-0.311963158,0.12625406644986897,0,Light pink,4942
1.8310804880929774,1.5901479502472695,0.2967358340349614,-0.311963158,0.24829393940832303,2,Purple,4943
-0.19650953,0.071889407,-0.146805616,-0.311963158,0.004214193,0,Light pink,4944
0.3970941269369288,0.7650074375975934,-0.078482312,-0.311963158,0.30931387588755005,2,Purple,4945
-0.336573314,-0.37368647,-0.16267305,-0.311963158,-0.789044981,1,Pink,4946
